title,creation_date,date_acquired,cited_name,party_type,ratio,gender,usable_name
Bread-and-butter plate,"designed, 1942-1943, manufactured 1946",1987,"Zeisel, Eva",,100,F,Eva
Butter plate,"designed, 1942-1943, manufactured 1946",1987,"Zeisel, Eva",,100,F,Eva
Cup and saucer,"designed, 1942-1943, manufactured 1946",1987,"Zeisel, Eva",,100,F,Eva
Fruit dish,"designed, 1942-1943, manufactured 1946",1987,"Zeisel, Eva",,100,F,Eva
Caster, 1750,1987,"Hurd, Jacob",,100,M,Jacob
Untitled 2,1986,1987,"Marden, Brice",,98,M,Brice
Hegel's Cellar: Diver,1986,1987,"Baldessari, John",,100,M,John
Hegel's Cellar: Large Door,1986,1987,"Baldessari, John",,100,M,John
"Untitled from ""The Pond""    (Boy with Radio)",1984,1987,"Graybrook, Michael",,100,M,Michael
"Untitled from ""The Pond""    (Girl Holding Baby)",1984,1987,"Graybrook, Michael",,100,M,Michael
"Sligo, Opposite Pittsburgh",1837,1988,"Smith, Russell",,100,M,Russell
Birmingham from the Top of Coal Hill,1834,1988,"Smith, Russell",,100,M,Russell
"Monongahela River, Opposite Pittsburgh",1837,1988,"Smith, Russell",,100,M,Russell
Charting the Stars,1987,1988,"Maxim, David",,100,M,David
Untitled,1987,1988,"Maxim, David",,100,M,David
Untitled,1985,1988,"Kwiatek, Greg",,100,M,Greg
Fingerprint #2647,1988,1988,"Dryer, Moira J.",,100,F,Moira
Calla Lily,1986,1988,"Mapplethorpe, Robert",,100,M,Robert
Classic Goddess,1987,1988,"Takamori, Akio",,100,M,Akio
Prairie Vase,1986,1988,"Kraus, Anne",,100,F,Anne
Andrew Carnegie,1981,1988,"Warhol, Andy",,99,M,Andy
Sharecroppers,1940-1941,1988,"Gwathmey, Robert",,100,M,Robert
"Hill District, Intersection of Second Avenue and Brady Street",1952,1988,"Saunders, Richard",,100,M,Richard
"Hill District, Demolition Worker",1951,1988,"Saunders, Richard",,100,M,Richard
Woman Waiting for Telephone at County Fair,1951,1988,"Blair, James",,100,M,James
View of Gateway Center Construction through Old Exposition Building,1951,1988,"Blair, James",,100,M,James
Woman at Window,1950,1988,"Corsini, Harold",,100,M,Harold
"Manchester Children in Bedroom, North Franklin Street",1953,1988,"Fisher, Regina",,100,F,Regina
Greater Pittsburgh Airport Terminal,1952,1988,"Hare, Clyde",,99,M,Clyde
Liberty Bridge and the Boulevard of the Allies,1951,1988,"Hare, Clyde",,99,M,Clyde
Graduation at the University of Pittsburgh,1951,1988,"Hare, Clyde",,99,M,Clyde
Bleibild 26/88,1988,1988,"Förg, Günther",,,,Günther
Bleibild 26/88,1988,1988,"Förg, Günther",,,,Günther
Bleibild 26/88,1988,1988,"Förg, Günther",,,,Günther
Bleibild 26/88,1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled (A Study for the Carnegie) (Composed of 16 works numbered 88.24.1-16),1988,1988,"Förg, Günther",,,,Günther
Untitled,1988,1988,"Abramson, Sue",,100,F,Sue
Untitled,1988,1988,"Wool, Christopher",,100,M,Christopher
"Sirena II, Yo Hice mis Unas por ti",1988,1988,"Riccobon, Giordano",,100,M,Giordano
Vase, 1887-1888,1988,"Locke, Joseph",,100,M,Joseph
Not a Jealous Bone,1987,1988,"Condit, Cecelia",,100,F,Cecelia
The Entombment,1585,1988,"Andreani, Andrea",,99,F,Andrea
The Tongue of the Cherokee,1985-1988,1988,"Baumgarten, Lothar",,,,Lothar
Recover,1988,1988,"Bleckner, Ross",,100,M,Ross
Dos Nones,1988,1988,"Solano, Susana",,99,F,Susana
The Sleep of Reason,1988,1988,"Viola, Bill",,100,M,Bill
Chair, 1810,1988,"Connelly, Henry",,100,M,Henry
Chair, 1810,1988,"Haines, Ephraim",,100,M,Ephraim
Coffeepot, 1817,1988,"Gardiner, Baldwin",,100,M,Baldwin
Teapot, 1817,1988,"Gardiner, Baldwin",,100,M,Baldwin
Sugar bowl, 1817,1988,"Gardiner, Baldwin",,100,M,Baldwin
Creamer, 1817,1988,"Gardiner, Baldwin",,100,M,Baldwin
Peonies, 1875-1895,1988,"Lambdin, George C.",,99,M,George
Mountain Stream,1888,1988,"Hetzel, George",,99,M,George
"Air Filters, Tarentum, Pennsylvania (Detail)",1985,1988,"Bryan, Pamela Z.",,100,F,Pamela
"Miner's Dressing Room with Air Filters, Tarentum, Pennsylvania",1985,1988,"Bryan, Pamela Z.",,100,F,Pamela
"Water Grasses, Donora, Pennsylvania",1988,1988,"Bryan, Pamela Z.",,100,F,Pamela
"Little Blue House, Weirton, WV",1987,1988,"Bryan, Pamela Z.",,100,F,Pamela
"Boiler, Mingo Junction, Ohio",1987,1988,"Bryan, Pamela Z.",,100,F,Pamela
"Hard Times, Mingo Junction, Ohio",1987,1988,"Bryan, Pamela Z.",,100,F,Pamela
Pier table, 1840-1850,1989,"Woodwell, Joseph W.",,100,M,Joseph
A Satyr Seated beside a Statue of Priapus, 1645,1988,"Castiglione, Giovanni Benedetto",,99,M,Giovanni
Heinz Tomato Ketchup Box,1964,1989,"Warhol, Andy",,99,M,Andy
"Trophies and Fanciful Heads (Study Sheet with Sphynxes, Heads and Fish)", 1784,1988,"Tiepolo, Giovanni D.",,99,M,Giovanni
Carnegie Museum Poster,1987,1988,"Baumgarten, Lothar",,,,Lothar
Cipher,1987,1988,"Row, David",,100,M,David
Passageway,1987,1988,"Seborovski, Carole",,100,F,Carole
Billie Dove,1985,1989,"Kuehn, Karl G.",,99,M,Karl
Graveyard,1986,1989,"Kuehn, Karl G.",,99,M,Karl
"Wolbeckerstrasse, Munster",1986,1989,"Struth, Thomas",,100,M,Thomas
"Calton Road, Edinburgh",1989,1989,"Struth, Thomas",,100,M,Thomas
Lynn Fontanne,1982,1989,"Kuehn, Karl G.",,99,M,Karl
Under the Broken Rainbow/The Assumption,1989,1989,"Zets, Mark",,100,M,Mark
Vase,1903,1989,"Guimard, Hector",,100,M,Hector
Chair,1901,1989,"Hoffmann, Josef",,100,M,Josef
Caviar server, 1925-1929,1989,"Magnussen, Erik",,100,M,Erik
Vase, 1912,1989,"Moser, Koloman",,,,Koloman
Vase, 1912,1989,"Klaus, Karl",,99,M,Karl
NNI180 Military Intelligence II,1989,1989,"Notkin, Richard",,100,M,Richard
Candlestick, 1905,1989,"Knox, Archibald",,100,M,Archibald
Candlestick, 1905,1989,"Knox, Archibald",,100,M,Archibald
Soup Bowl,1872,1989,"Dresser, Christopher",,100,M,Christopher
Plate, 1952,1989,"Scheier, Edwin",,100,M,Edwin
Plate, 1952,1989,"Scheier, Mary",,100,F,Mary
Elizabeth Taylor,1967,1989,"Warhol, Andy",,99,M,Andy
Untitled,1988,1989,"Lucas, Christopher",,100,M,Christopher
"Designs for Furniture, Metalwork, Interiors and Ornamental Panels, ""Sheet No. 10""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 11""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 12""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 13""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 14""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 15""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 16""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 17""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 18""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 19""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and OrnamentalPanels, ""Sheet No. 1""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
Modern Art Poster,1967,1989,"Lichtenstein, Roy",,99,M,Roy
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 20""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors and Ornamental Panels, ""Sheet No. 21""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 22""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 23""",1680-1681,1990,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 24""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 25""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 26""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 27""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 28""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 29""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 2""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
Richard Serra,1989,1989,"Mones, Arthur",,99,M,Arthur
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 30""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 31""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 32""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 33""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 24""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 35""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 36""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 37""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental PAnels, ""Sheet No. 38""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 39""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and OrnamentalPanels, ""Sheet No. 3""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
Portsmouth-Old Town by the Sea,1953,1989,"Waters, Herbert",,100,M,Herbert
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 40""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 41""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors and Ornamental Panels, ""Sheet No. 4""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
George Washington,1824-1860,1989,"Peale, Rembrandt",,,,Rembrandt
"Designs for Furniture, Metalwork, Interiors and Ornamental Panels, ""Sheet No. 5""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Designs for Furniture, Metalwork, Interiors and Ornamental Panels, ""Sheet No. 6""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
Vase, late 19th-early 20th century,1989,"Lachenal, Edmond",,100,M,Edmond
Vase, 1930,1989,"Lindstrand, Viktor",,100,M,Viktor
Vase, 1930,1989,"Lindstrand, Viktor",,100,M,Viktor
Scroll (Vertical),,1989,"Tiang, Yuan",,100,M,Yuan
Scroll (Vertical),13th-14th century,1989,Wang E,,100,M,Wang
"Designs for Furniture, Metalwork, Interiors, and Ornamental Panels, ""Sheet No. 7""",1680-1681,1989,"Bérain, Jean, the elder",,,,the
"Untitled (Young Girl Tying Poems to Flowering Trees), from the Series ""Ehon Semban Zakun...""",1734,1989,Masanobu Okumura,,,,Masanobu
Yoshiwara Benkei, 1705-1706,1989,Masanobu Okumura,,,,Masanobu
The Actors Ôtani Oniji II and Sanogawa Ichimatsu II in a Scene from a Soga Play,1743,1989,Masanobu Okumura,,,,Masanobu
"Act 8, from the Series ""Kanadehon Chushingura""",after 1790,1989,Masayoshi Kitao,,,,Masayoshi
Workmen erecting kanji (characters) for kyoka,1795,1989,Masayoshi Kitao,,,,Masayoshi
Young Bird and Camellia,1789,1989,Masayoshi Kitao,,,,Masayoshi
Nantucket Beach,1968,1989,Matsubara Naoko,,,,Matsubara
Moon Messengers,1965,1989,Matsubara Naoko,,,,Matsubara
Dragon,c.1965,1989,Matsubara Naoko,,,,Matsubara
Tanabata, 1965,1989,Matsubara Naoko,,,,Matsubara
Untitled [Tree],1969,1989,Matsubara Naoko,,,,Matsubara
Tree,1964,1989,Matsubara Naoko,,,,Matsubara
Weeping Beech,1966,1989,Matsubara Naoko,,,,Matsubara
Tree,1963,1989,Matsubara Naoko,,,,Matsubara
Snow Tree,1982,1989,Matsubara Naoko,,,,Matsubara
Circus,1966,1989,Matsubara Naoko,,,,Matsubara
Wizard of Tieh Kwan-tze  (Wizard and Toshishun),1963,1989,Matsubara Naoko,,,,Matsubara
